id,municipio,uf,nome_feira,categoria,dia_semana,horario_inicio,horario_fim,endereco,numero,bairro,referencia,subprefeitura,quantidade_feirantes,codigo_oficial,fonte_nome,fonte_url,status_validacao,observacoes
sao-paulo-94f86268,São Paulo,SP,VL MONTE SANTO - RUA QUILOMBO DO AMBROSIO,Tradicional,Sábado,08:00,14:00,RUA QUILOMBO DO AMBROSIO,20,VL MONTE SANTO,-,SAO MIGUEL PAULISTA,10,72184,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-3aaa82fe,São Paulo,SP,VL MORAES - RUA DIVINOPOLIS C/ NSA DA SAUDE,Tradicional,Sábado,08:00,14:00,RUA DIVINOPOLIS C/ NSA DA SAUDE,234,VL MORAES,TV AV CURSINO,IPIRANGA,102,70246,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-7463d7ac,São Paulo,SP,VL NAIR - RUA DONA LEOPOLDINA,Tradicional,Sábado,08:00,14:00,RUA DONA LEOPOLDINA,243,VL NAIR,ULTIMA TRAVESSA DA AV.NAZARETH,IPIRANGA,54,70408,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-4bb82a70,São Paulo,SP,VL NOVA CACHOEIRINHA - RUA JUARANA C/ DO CANAVIAL,Tradicional,Sábado,08:00,14:00,RUA JUARANA C/ DO CANAVIAL,45,VL NOVA CACHOEIRINHA,TV AV IMIRIM,CASA VERDE / CACHOEIRINHA,39,70343,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-44ced127,São Paulo,SP,VL PAULO SILAS - RUA ANTONIO FONTOURA XAVIER,Tradicional,Sábado,08:00,14:00,RUA ANTONIO FONTOURA XAVIER,50,VL PAULO SILAS,VILA PAULO SILAS VL PRUDENTE,VILA PRUDENTE,28,71137,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-04e904ee,São Paulo,SP,VL POMPEIA - RUA BARAO DO BANANAL C COARI,Tradicional,Sábado,08:00,14:00,RUA BARAO DO BANANAL C COARI,1000,VL POMPEIA,PROXIMO HOSPITAL SAO CAMILO,LAPA,59,70190,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-29bc716e,São Paulo,SP,VL PONTE RASA - RUA RAFAEL FREDERICO,Tradicional,Sábado,08:00,14:00,RUA RAFAEL FREDERICO,70,VL PONTE RASA,AV SAO MIGUEL E SIMPLICIO SA,ERMELINO MATARAZZO,10,71730,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-7c8fcbf6,São Paulo,SP,VL REUNIDAS - AV MORAIS COSTA,Tradicional,Sábado,08:00,14:00,AV MORAIS COSTA,1050,VL REUNIDAS,TV ES ORATORIO,VILA PRUDENTE,72,70416,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-9017f615,São Paulo,SP,VL SANTANA - RUA ENEAS DE BARROS,Tradicional,Sábado,08:00,14:00,RUA ENEAS DE BARROS,425,VL SANTANA,AV AMADOR BUENO DA VEIGA,PENHA,74,70327,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-69775c0c,São Paulo,SP,VL SAO GERALDO - RUA CAMARGO LEME,Tradicional,Sábado,08:00,14:00,RUA CAMARGO LEME,100,VL SAO GERALDO,ENTRE TAJAPURU E ES DE POA,GUAIANASES,23,71617,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-c77d5d32,São Paulo,SP,VL SIQUEIRA - RUA SALVADOR LIGABUE,Tradicional,Sábado,08:00,14:00,RUA SALVADOR LIGABUE,16,VL SIQUEIRA,JOSE KILEBBER E AFONSO SALZANO,CASA VERDE / CACHOEIRINHA,76,71102,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-cff17c87,São Paulo,SP,VL STA CATARINA - RUA HELADE,Tradicional,Sábado,08:00,14:00,RUA HELADE,80,VL STA CATARINA,ALBUQUERQUE MUNIS E STA CATARI,SANTO AMARO,80,70084,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-a7266569,São Paulo,SP,VL SUZANA - RUA ANATOLE DE BAUDOT,Tradicional,Sábado,08:00,14:00,RUA ANATOLE DE BAUDOT,200,VL SUZANA,-,CAMPO LIMPO,13,73199,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-9719384c,São Paulo,SP,VL UNIAO - RUA BELA VISTA,Tradicional,Sábado,08:00,14:00,RUA BELA VISTA,702,VL UNIAO,TV DR JOSE A BUSTAMANTE,SANTO AMARO,61,70726,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-206dbb43,São Paulo,SP,VL VERDE - RUA BARAO DE GODOFREDO,Tradicional,Sábado,08:00,14:00,RUA BARAO DE GODOFREDO,50,VL VERDE,-,ITAQUERA,11,72176,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-e5daf92b,São Paulo,SP,VL ZELINA - RUA SAO LUIS DO PARAITINGA,Tradicional,Sábado,08:00,14:00,RUA SAO LUIS DO PARAITINGA,24,VL ZELINA,COM RUA POA,VILA PRUDENTE,88,70157,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-9a610667,São Paulo,SP,ACLIMACAO - RUA GUIMARAES PASSOS,Tradicional,Terça-feira,08:00,14:00,RUA GUIMARAES PASSOS,304,ACLIMACAO,COMECA RUA MACHADO DE ASSIS,VILA MARIANA,47,30058,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-49f95607,São Paulo,SP,AGUA BRANCA - RUA HIGINO PELLEGRINI,Tradicional,Terça-feira,08:00,14:00,RUA HIGINO PELLEGRINI,-,AGUA BRANCA,-,LAPA,0,31356,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-53fa073e,São Paulo,SP,AGUA FRIA - RUA AURELIANO LEAL C GUATIAIA,Tradicional,Terça-feira,08:00,14:00,RUA AURELIANO LEAL C GUATIAIA,300,AGUA FRIA,AV AGUA FRIA,SANTANA / TUCURUVI,77,30317,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-87420f9f,São Paulo,SP,AGUA FUNDA - RUA MARIO SCHIOPA,Tradicional,Terça-feira,08:00,14:00,RUA MARIO SCHIOPA,200,AGUA FUNDA,SIDERURGICA ALIPERTI,IPIRANGA,49,30368,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-77bdce39,São Paulo,SP,AGUA RASA - RUA DECIO ABRAMO,Tradicional,Terça-feira,08:00,14:00,RUA DECIO ABRAMO,500,AGUA RASA,FERNANDO FALCAO E ITAQUERI,MOOCA,79,30139,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-fc630b87,São Paulo,SP,ALTO DO IPIRANGA - RUA XAVIER DE ALMEIDA,Tradicional,Terça-feira,08:00,14:00,RUA XAVIER DE ALMEIDA,650,ALTO DO IPIRANGA,INSTITUTO DE CEGOS PADRE CHICO,IPIRANGA,65,30112,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-60c1cd3f,São Paulo,SP,BELA VISTA - RUA SANTO ANTONIO,Tradicional,Terça-feira,08:00,14:00,RUA SANTO ANTONIO,22,BELA VISTA,ESQUINA R SAO VICENTE,SE,93,30015,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-2eac347a,São Paulo,SP,BELEM - RUA DR CARLOS GUIMARAES,Tradicional,Terça-feira,08:00,14:00,RUA DR CARLOS GUIMARAES,10,BELEM,TV RUA CATUMBI,MOOCA,41,30066,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-81d3c072,São Paulo,SP,BOSQUE DA SAUDE - RUA MATIAS TEIXEIRA,Tradicional,Terça-feira,08:00,14:00,RUA MATIAS TEIXEIRA,200,BOSQUE DA SAUDE,TV RUA ITABORAI,IPIRANGA,16,30643,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-a2e87f96,São Paulo,SP,BRAZ - RUA FIRMIANO PINTO,Tradicional,Terça-feira,08:00,14:00,RUA FIRMIANO PINTO,50,BRAZ,TV AV CELSO GARCIA ALTURA 734,MOOCA,81,30074,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-76f5ab1e,São Paulo,SP,BROOKLIM PAULISTA - RUA ROQUE PETRELA,Tradicional,Terça-feira,08:00,14:00,RUA ROQUE PETRELA,300,BROOKLIM PAULISTA,ENTRE AS RUAS CITADAS,PINHEIROS,63,30457,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-cdbfb940,São Paulo,SP,BUTANTA - RUA PLINIO SALGADO,Tradicional,Terça-feira,08:00,14:00,RUA PLINIO SALGADO,21,BUTANTA,PROXIMO A REGIONAL DO BUTANTA,BUTANTA,8,31020,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-1635603a,São Paulo,SP,CAMBUCI - RUA STEFANO,Tradicional,Terça-feira,08:00,14:00,RUA STEFANO,1000,CAMBUCI,TV RUA STEFANO,SE,83,30031,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-74f89d79,São Paulo,SP,CAMPO BELO - RUA GIL EANES,Tradicional,Terça-feira,08:00,14:00,RUA GIL EANES,44,CAMPO BELO,-,SANTO AMARO,24,31291,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-d1dca81c,São Paulo,SP,CANGAIBA - RUA BARTOLOMEU QUADROS,Tradicional,Terça-feira,08:00,14:00,RUA BARTOLOMEU QUADROS,10,CANGAIBA,-,PENHA,17,31399,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-ff9ee9cd,São Paulo,SP,CASA VERDE - RUA FREDERICO PENTEADO JUNIOR,Tradicional,Terça-feira,08:00,14:00,RUA FREDERICO PENTEADO JUNIOR,20,CASA VERDE,AV.CASA VERDE ALTURA 2816,CASA VERDE / CACHOEIRINHA,10,30716,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-38787436,São Paulo,SP,CASA VERDE - RUA MARAMBAIA,Tradicional,Terça-feira,08:00,14:00,RUA MARAMBAIA,25,CASA VERDE,PONTE DA CASA VERDE,CASA VERDE / CACHOEIRINHA,4,30813,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-367c7bd7,São Paulo,SP,CID PEDRO JOSE NUNES - AV PAU D'ARCO ROXO,Tradicional,Terça-feira,08:00,14:00,AV PAU D'ARCO ROXO,220,CID PEDRO JOSE NUNES,CIDADE PEDRO JOSE NUNES,SAO MIGUEL PAULISTA,56,31100,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-6b90e6c0,São Paulo,SP,COCAIA - RUA AMAZONAS MARCONDES,Tradicional,Terça-feira,08:00,14:00,RUA AMAZONAS MARCONDES,45,COCAIA,CONJUNTO FARIA LIMA,CAPELA DO SOCORRO,70,31135,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-2491ecf8,São Paulo,SP,ESTADIO DO MORUMBI - PÇ ROBERTO GOMES PEDROSA,Tradicional,Terça-feira,08:00,14:00,PÇ ROBERTO GOMES PEDROSA,25,ESTADIO DO MORUMBI,AO LADO PC ROBERTO G PEDROSA,BUTANTA,43,30384,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-65353392,São Paulo,SP,IBIRAPUERA - RUA JOINVILLE,Tradicional,Terça-feira,08:00,14:00,RUA JOINVILLE,323,IBIRAPUERA,S/INFOR,VILA MARIANA,72,30090,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-269c0db8,São Paulo,SP,IMIRIM - RUA WALDOMIRO SILVEIRA,Tradicional,Terça-feira,08:00,14:00,RUA WALDOMIRO SILVEIRA,28,IMIRIM,TV AV IMIRIM,CASA VERDE / CACHOEIRINHA,93,30333,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-e9837603,São Paulo,SP,ITAIM PAULISTA - AV ITAIM,Tradicional,Terça-feira,08:00,14:00,AV ITAIM,150,ITAIM PAULISTA,ESTACAO ITAIM PAULISTA,ITAIM PAULISTA,28,30996,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-797ac512,São Paulo,SP,ITAIM PAULISTA - PÇ ANTONIO ENEAS MATIAS,Orgânica,Terça-feira,-,-,PÇ ANTONIO ENEAS MATIAS,0,ITAIM PAULISTA,RUA PASCOAL DE MIRANDA,ITAIM PAULISTA,0,38350,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-8b8ea38f,São Paulo,SP,ITAIM PAULISTA - RUA DESEM FAUSTO WHITAKER M ALVIM,Tradicional,Terça-feira,08:00,14:00,RUA DESEM FAUSTO WHITAKER M ALVIM,3,ITAIM PAULISTA,-,ITAIM PAULISTA,1,33243,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-1bd72bc0,São Paulo,SP,ITAQUERA - Calcadão Estação CPTM Dom Bosco,Noturna,Terça-feira,16:00,21:00,Calcadão Estação CPTM Dom Bosco,1133,ITAQUERA,-,ITAQUERA,5,37443,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-10bde9d8,São Paulo,SP,ITAQUERA - RUA FREI ANTONIO FAGGIANO,Tradicional,Terça-feira,08:00,14:00,RUA FREI ANTONIO FAGGIANO,41,ITAQUERA,RUA ANTONIO CAPUZZI,ITAQUERA,62,30953,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-218dd17b,São Paulo,SP,JAGUARE - RUA ROLANDIA,Tradicional,Terça-feira,08:00,14:00,RUA ROLANDIA,50,JAGUARE,TV AV CORIFEU DE A MARQUES,LAPA,25,30554,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-657a031f,São Paulo,SP,JARD M AUGUSTO - RUA HELIODORO PAIVA,Tradicional,Terça-feira,08:00,14:00,RUA HELIODORO PAIVA,50,JARD M AUGUSTO,SAO MATEUS,SAO MATEUS,14,31550,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-abb99e0f,São Paulo,SP,JARDIM SANTO ANDRE - RUA AFONSO FURTADO DE CASTRO,Tradicional,Terça-feira,08:00,14:00,RUA AFONSO FURTADO DE CASTRO,50,JARDIM SANTO ANDRE,-,SAO MATEUS,10,31577,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-295a0392,São Paulo,SP,JD ANALIA FRANCO - RUA WALTER GAZARRA,Orgânica,Terça-feira,-,-,RUA WALTER GAZARRA,1300,JD ANALIA FRANCO,PARQUE CERET,ARICANDUVA I FORMOSA I CARRAO,20,30007,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-5110057b,São Paulo,SP,JD CAMPOS - RUA LAGOA CAJUBA,Tradicional,Terça-feira,08:00,14:00,RUA LAGOA CAJUBA,38,JD CAMPOS,-,ITAIM PAULISTA,63,31275,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-7fa3dd4e,São Paulo,SP,JD CASA PINTADA - RUA FLOR DE PELICANO,Tradicional,Terça-feira,08:00,14:00,RUA FLOR DE PELICANO,50,JD CASA PINTADA,IMPERADOR E GRAMA DA PRAIA,ITAQUERA,30,31402,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-b3d14f07,São Paulo,SP,JD COIMBRA - RUA PITAGORAS,Tradicional,Terça-feira,08:00,14:00,RUA PITAGORAS,579,JD COIMBRA,RUA CLAUDIO BARTOLOMEU,PENHA,45,30821,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-def441f8,São Paulo,SP,JD COLORADO - RUA PEDRO VITORATO,Tradicional,Terça-feira,08:00,14:00,RUA PEDRO VITORATO,474,JD COLORADO,JD COLORADO VILA PRUDENTE,SAPOPEMBA,57,30805,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-53cf3cba,São Paulo,SP,JD DANFER - RUA JOSE DA PENHA,Tradicional,Terça-feira,08:00,14:00,RUA JOSE DA PENHA,100,JD DANFER,PONTO FINAL ONIBUS JD.DANFER,PENHA,41,30988,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-eb5f7a06,São Paulo,SP,JD DOS ALAMOS - RUA HENRIQUE ROSCHEL CHRISTI,Tradicional,Terça-feira,08:00,14:00,RUA HENRIQUE ROSCHEL CHRISTI,344,JD DOS ALAMOS,-,PARELHEIROS,21,31321,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-10abdbfb,São Paulo,SP,JD ESTER - AV MENDONCA E VASCONCELOS,Tradicional,Terça-feira,08:00,14:00,AV MENDONCA E VASCONCELOS,300,JD ESTER,TV ES SAPOPEMBA ALTURA 21000,SAO MATEUS,63,30937,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-70c105d2,São Paulo,SP,JD IBIRAPUERA - RUA SALGUEIRO DO CAMPO,Tradicional,Terça-feira,08:00,14:00,RUA SALGUEIRO DO CAMPO,85,JD IBIRAPUERA,PX AO N. 384 E 856,M BOI MIRIM,18,31011,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-10e403e0,São Paulo,SP,JD JANGADEIRO - RUA ROSARIO SCAMARTI,Tradicional,Terça-feira,08:00,14:00,RUA ROSARIO SCAMARTI,5,JD JANGADEIRO,TV RUA ROSARIO ESCARNADI,CAMPO LIMPO,37,31003,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-a5342efe,São Paulo,SP,JD JOAO XXIII - AV VATICANO,Tradicional,Terça-feira,08:00,14:00,AV VATICANO,4,JD JOAO XXIII,S/INFOR,BUTANTA,25,31046,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-2c21085d,São Paulo,SP,JD MAIA - RUA FRANCISCO ANTONIO MEIRA,Tradicional,Terça-feira,08:00,14:00,RUA FRANCISCO ANTONIO MEIRA,10,JD MAIA,RUA ARVORE DO VIAJANTE,SAO MIGUEL PAULISTA,75,31240,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-122d5fce,São Paulo,SP,JD NOVA CURUCA - RUA ARVORE DE CERA,Tradicional,Terça-feira,08:00,14:00,RUA ARVORE DE CERA,37,JD NOVA CURUCA,-,ITAIM PAULISTA,10,31518,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-57aea241,São Paulo,SP,JD NSRA DO CARMO - RUA ESTEVAO DIAS VERGARA,Tradicional,Terça-feira,08:00,14:00,RUA ESTEVAO DIAS VERGARA,100,JD NSRA DO CARMO,TV AV MARIA LUIZA AMERICANO,ITAQUERA,52,30945,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-53bd95f0,São Paulo,SP,JD PAULISTA - RUA PROF TAMANDARE DE TOLEDO,Tradicional,Terça-feira,08:00,14:00,RUA PROF TAMANDARE DE TOLEDO,100,JD PAULISTA,-,PINHEIROS,105,31372,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
